date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:24:34	6118/6118	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6242-17e6%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/um.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/um.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:34	6197/6197	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61d4-1835%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/us.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/us.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:34	5501/5501	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd622c-157d%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/us.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/us.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:35	1741/1741	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61e5-6cd%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/uy.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/uy.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:35	1746/1746	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd623d-6d2%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/uy.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/uy.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:35	1465/1465	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61ea-5b9%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/uz.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/uz.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:36	1487/1487	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6242-5cf%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/uz.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/uz.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:36	114046/114046	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61ea-1bd7e%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/va.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/va.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:36	113385/113385	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd6242-1bae9%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/va.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/va.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:37	518/518	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61e6-206%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/vc.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/vc.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:37	597/597	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd623e-255%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/1x1/vc.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/1x1/vc.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
20:24:37	1179/1179	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd61f0-49b%22	https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ve.svg	C:/Users/wejdene/Desktop/ejaw/admin2/colorlib.com/polygon/adminty/files/assets/pages/flag-icon/flags/4x3/ve.svg	(from https://colorlib.com//polygon/adminty/files/assets/pages/flag-icon/flag-icon.min.css)
